Company ID,Company Name,Geography,Geography Code,Sector,CA100 Focus Company,Large/Medium Classification,ISINs,SEDOL,Publication Date,Assessment Date,Region,Carbon Performance Regional Alignment 2025,Carbon Performance Regional Alignment 2027,Carbon Performance Regional Alignment 2028,Carbon Performance Regional Alignment 2035,Carbon Performance Regional Alignment 2050,Regional Benchmark ID,Years with targets,History to Projection cutoff year,CP Unit,Assumptions,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1300,Kansai Elec Power,Japan,JPN,Electricity Utilities,No,large,JP3228600007,6483489,01/09/2022,22/07/2022,OECD,Not Aligned,,,National Pledges,National Pledges,OECD_Electricity Utilities_01/04/2022,2025;2050,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and/or emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. The company has set a target to reduce its absolute emissions. To calculate this company's targeted emissions intensity, TPI assumes that the company's electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA's 2020 World Energy Outlook's Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.42,0.42,0.42,0.35,0.27,0.27,0.32,0.31,0.3,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.2,0.19,0.18,0.16,0.15,0.14,0.13,0.12,0.11,0.1,0.09,0.08,0.07,0.05,0.04,0.03,0.02,0.01,0.0
1300,Kansai Elec Power,Japan,JPN,Electricity Utilities,No,large,JP3228600007,6483489,01/11/2021,05/08/2021,OECD,Not Aligned,,,Not Aligned,National Pledges,OECD_Electricity Utilities_01/04/2022,2030;2050,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and/or emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. The company has set a target to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI assumes that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS).",,0.416678061,0.422657688,0.417472752,0.346944386,0.273395091,0.271442113,0.271664636,0.271887158,0.272109681,0.272332204,0.272554727,0.27277725,0.272999773,0.273222296,0.273444819,0.273667341,0.273889864,0.260195371,0.246500878,0.232806385,0.219111891,0.205417398,0.191722905,0.178028412,0.164333919,0.150639425,0.136944932,0.123250439,0.109555946,0.095861453,0.082166959,0.068472466,0.054777973,0.04108348,0.027388986,0.013694493,0.0
1307,Kyushu Elec Power,Japan,JPN,Electricity Utilities,No,medium,JP3246400000,6499806,01/09/2025,01/08/2025,OECD,,,Not Aligned,Not Aligned,National Pledges,OECD_Electricity Utilities_01/05/2024,2050,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses a target using an activity measure and/or emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.40060698,0.264457831,0.301265823,0.358331702,0.267431193,0.377830941,0.270928463,0.260894075,0.250859688,0.2408253,0.230790913,0.220756525,0.210722138,0.20068775,0.190653363,0.180618975,0.170584588,0.1605502,0.150515813,0.140481425,0.130447038,0.12041265,0.110378263,0.100343875,0.090309488,0.0802751,0.070240713,0.060206325,0.050171938,0.04013755,0.030103163,0.020068775,0.010034388,0.0
1307,Kyushu Elec Power,Japan,JPN,Electricity Utilities,No,medium,JP3246400000,6499806,01/11/2023,04/07/2023,OECD,National Pledges,,,National Pledges,National Pledges,OECD_Electricity Utilities_01/04/2022,2031;2050,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses a target using an activity measure and/or emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.40060698,0.264457831,0.301265823,0.358331702,0.267431193,0.254861927,0.242292661,0.229723394,0.217154128,0.204584862,0.192015596,0.17944633,0.166877064,0.154307798,0.141738532,0.134023142,0.126307752,0.118592362,0.110876972,0.103161583,0.095446193,0.087730803,0.080015413,0.072300023,0.064584633,0.056869243,0.049153853,0.041438463,0.033723073,0.026007683,0.018292294,0.010576904,0.002861514,0.0
1307,Kyushu Elec Power,Japan,JPN,Electricity Utilities,No,medium,JP3246400000,6499806,01/09/2022,22/07/2022,OECD,Not Aligned,,,Not Aligned,National Pledges,OECD_Electricity Utilities_01/04/2022,2030;2050,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and/or emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. The company has set a target to reduce its absolute emissions. To calculate this company's targeted emissions intensity, TPI assumes that the company's electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA's 2020 World Energy Outlook's Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,0.4,0.26,0.3,0.36,0.36,0.36,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.37,0.35,0.33,0.31,0.3,0.28,0.26,0.24,0.22,0.2,0.19,0.17,0.15,0.13,0.11,0.09,0.07,0.06,0.04,0.02,0.0
1307,Kyushu Elec Power,Japan,JPN,Electricity Utilities,No,medium,JP3246400000,6499806,01/11/2021,05/08/2021,OECD,Not Aligned,,,Not Aligned,Not Aligned,OECD_Electricity Utilities_01/04/2022,,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and/or emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. The company has not disclosed any quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance.",,,,,0.40060698,0.264457831,0.301265823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,Manila Electric,Philippines,PHL,Electricity Utilities,No,large,PHY5764J1483,B247XZ6,01/09/2025,01/08/2025,non-OECD,,,Not Aligned,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/05/2024,,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,0.500056261,0.487823622,0.488910623,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,Manila Electric,Philippines,PHL,Electricity Utilities,No,large,PHY5764J1483,B247XZ6,01/10/2024,06/08/2024,non-OECD,,,,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/05/2024,,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,Mercury,New Zealand,NZL,Electricity Utilities,No,medium,NZMRPE0001S2,B8W6K56,01/09/2025,01/08/2025,OECD,,,1.5 Degrees,1.5 Degrees,1.5 Degrees,OECD_Electricity Utilities_01/05/2024,2030;2040,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. TPI Centre assigns the company a long-term alignment of 1.5°C on the basis that its projected emissions intensity in the relevant year is expected to be almost zero. This adjustment ensures accuracy and consistency, as the company’s performance significantly exceeds the intensity threshold for the Below 2°C benchmark and aligns more closely with the 1.5°C benchmark. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,0.07,0.054,0.038,0.034,0.037,0.035,0.033,0.026,0.021,0.024,0.02128434,0.018568681,0.015853021,0.013137361,0.010421702,0.007706042,0.007706042,0.007706042,0.007706042,0.007706042,0.007706042,0.007706042,0.007706042,0.007706042,0.007706042,0.007706042,,,,,,,,,,
1622,Meridian Energy,New Zealand,NZL,Electricity Utilities,No,large,NZMELE0002S7,BWFD052,01/09/2025,01/08/2025,OECD,,,1.5 Degrees,1.5 Degrees,1.5 Degrees,OECD_Electricity Utilities_01/05/2024,,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,1.27e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Meridian Energy,New Zealand,NZL,Electricity Utilities,No,large,NZMELE0002S7,BWFD052,01/10/2024,06/08/2024,OECD,,,,1.5 Degrees,1.5 Degrees,OECD_Electricity Utilities_01/05/2024,,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance.  When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Meridian Energy,New Zealand,NZL,Electricity Utilities,No,large,NZMELE0002S7,BWFD052,01/11/2023,04/07/2023,OECD,1.5 Degrees,,,1.5 Degrees,1.5 Degrees,OECD_Electricity Utilities_01/04/2022,,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,1.26563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Meridian Energy,New Zealand,NZL,Electricity Utilities,No,large,NZMELE0002S7,BWFD052,01/09/2022,22/07/2022,OECD,1.5 Degrees,,,1.5 Degrees,1.5 Degrees,OECD_Electricity Utilities_01/04/2022,,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company's Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Meridian Energy,New Zealand,NZL,Electricity Utilities,No,large,NZMELE0002S7,BWFD052,01/11/2021,05/08/2021,OECD,1.5 Degrees,,,1.5 Degrees,1.5 Degrees,OECD_Electricity Utilities_01/04/2022,,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,,1.27e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,NRG Energy,United States of America,USA,Electricity Utilities,Yes,medium,US6293775085,2212922,01/10/2025,23/06/2025,North-America,,,Not Aligned,Not Aligned,National Pledges,North-America_Electricity Utilities_01/05/2024,2025;2050,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set a target to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI assumes that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2023 World Energy Outlook’s Stated Policies Scenario (STEPS).",0.754923912,0.80497648,0.71071227,0.626982019,0.605181546,0.743358875,0.621285536,0.619534613,0.758361542,0.647710416,0.967293479,1.001601998,1.035910516,0.994474096,0.953037675,0.911601254,0.870164834,0.828728413,0.787291992,0.745855572,0.704419151,0.66298273,0.62154631,0.580109889,0.538673468,0.497237048,0.455800627,0.414364206,0.372927786,0.331491365,0.290054945,0.248618524,0.207182103,0.165745683,0.124309262,0.082872841,0.041436421,0.0
1223,NRG Energy,United States of America,USA,Electricity Utilities,Yes,medium,US6293775085,2212922,01/10/2024,09/06/2024,North-America,,Not Aligned,,Not Aligned,National Pledges,North-America_Electricity Utilities_01/05/2024,2025;2050,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set a target to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI assumes that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2023 World Energy Outlook’s Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.754923912,0.80497648,0.71071227,0.626982019,0.605181546,0.743358875,0.621285536,0.619534613,0.758361542,0.647710416,0.609767183,0.57182395,0.533880717,0.512525488,0.491170259,0.469815031,0.448459802,0.427104573,0.405749345,0.384394116,0.363038887,0.341683659,0.32032843,0.298973201,0.277617973,0.256262744,0.234907515,0.213552287,0.192197058,0.170841829,0.149486601,0.128131372,0.106776143,0.085420915,0.064065686,0.042710457,0.021355229,0.0
1223,NRG Energy,United States of America,USA,Electricity Utilities,Yes,medium,US6293775085,2212922,01/11/2023,04/07/2023,North-America,Not Aligned,,,Not Aligned,National Pledges,North-America_Electricity Utilities_01/04/2022,2025;2050,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set a target to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI assumes that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.754923912,0.80497648,0.71071227,0.626982019,0.605181546,0.743358875,0.621285536,0.619534613,0.758361542,0.712988782,0.667616021,0.622243261,0.5768705,0.55379568,0.53072086,0.50764604,0.48457122,0.4614964,0.43842158,0.41534676,0.39227194,0.36919712,0.3461223,0.32304748,0.29997266,0.27689784,0.25382302,0.2307482,0.20767338,0.18459856,0.16152374,0.13844892,0.1153741,0.09229928,0.06922446,0.04614964,0.02307482,0.0
1223,NRG Energy,United States of America,USA,Electricity Utilities,Yes,medium,US6293775085,2212922,01/09/2022,22/07/2022,North-America,Not Aligned,,,Not Aligned,National Pledges,North-America_Electricity Utilities_01/04/2022,2025;2050,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set a target to reduce its absolute emissions. To calculate this company's targeted emissions intensity, TPI assumes that the company's electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA's 2020 World Energy Outlook's Stated Policies Scenario (STEPS). When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.8,0.71,0.63,0.61,0.74,0.62,0.62,0.63,0.64,0.64,0.65,0.66,0.63,0.61,0.58,0.55,0.53,0.5,0.47,0.45,0.42,0.4,0.37,0.34,0.32,0.29,0.26,0.24,0.21,0.18,0.16,0.13,0.11,0.08,0.05,0.03,0.0
1223,NRG Energy,United States of America,USA,Electricity Utilities,Yes,medium,US6293775085,2212922,01/11/2021,05/08/2021,North-America,Not Aligned,,,Not Aligned,National Pledges,North-America_Electricity Utilities_01/04/2022,2025;2050,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set a target to reduce its absolute emissions. To calculate this company’s targeted emissions intensity, TPI assumes that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS).",0.754923912,0.80497648,0.71071227,0.626982019,0.605181546,0.743358875,0.621285536,0.605733518,0.590181499,0.57462948,0.559077462,0.543525443,0.527973424,0.506854487,0.48573555,0.464616613,0.443497676,0.422378739,0.401259802,0.380140865,0.359021928,0.337902991,0.316784054,0.295665117,0.274546181,0.253427244,0.232308307,0.21118937,0.190070433,0.168951496,0.147832559,0.126713622,0.105594685,0.084475748,0.063356811,0.042237874,0.021118937,0.0
1047,NTPC,India,IND,Electricity Utilities,Yes,large,INE733E01010,B037HF1,01/10/2025,23/06/2025,non-OECD,,,Not Aligned,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/05/2024,2031;2070,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.861822591,0.883519302,0.957399311,0.88379,0.87279,0.87581,0.87,0.84026,0.84364,0.84075,0.83481,0.819678321,0.804546641,0.789414962,0.774283283,0.759151603,0.744019924,0.728888244,0.713756565,0.695455115,0.677153664,0.658852214,0.640550763,0.622249313,0.603947863,0.585646412,0.567344962,0.549043512,0.530742061,0.512440611,0.49413916,0.47583771,0.45753626,0.439234809,0.420933359,0.402631908,0.384330458,0.366029008
1047,NTPC,India,IND,Electricity Utilities,Yes,large,INE733E01010,B037HF1,01/10/2024,09/06/2024,non-OECD,,Not Aligned,,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/05/2024,2032;2070,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,0.88379,0.87279,0.87581,0.87,0.84026,0.84364,0.84075,0.828050657,0.815351313,0.80265197,0.789952626,0.777253283,0.764553939,0.751854596,0.739155252,0.726455909,0.713756565,0.694973498,0.67619043,0.657407363,0.638624295,0.619841228,0.60105816,0.582275093,0.563492025,0.544708958,0.52592589,0.507142823,0.488359755,0.469576688,0.45079362,0.432010553,0.413227485,0.394444418,0.37566135
1047,NTPC,India,IND,Electricity Utilities,Yes,large,INE733E01010,B037HF1,01/11/2023,04/07/2023,non-OECD,Not Aligned,,,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/04/2022,2032;2070,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.861822591,0.883519302,0.957399311,0.88379,0.87279,0.87581,0.87,0.84026,0.84364,0.831832415,0.82002483,0.808217245,0.79640966,0.784602075,0.77279449,0.760986905,0.74917932,0.737371735,0.72556415,0.713756565,0.694973498,0.67619043,0.657407363,0.638624295,0.619841228,0.60105816,0.582275093,0.563492025,0.544708958,0.52592589,0.507142823,0.488359755,0.469576688,0.45079362,0.432010553,0.413227485,0.394444418,0.37566135
1047,NTPC,India,IND,Electricity Utilities,Yes,large,INE733E01010,B037HF1,01/09/2022,22/07/2022,non-OECD,Not Aligned,,,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/04/2022,2022;2032,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company's Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.88,0.96,0.88,0.87,0.88,0.87,0.84,0.84,0.84,0.82,0.81,0.8,0.79,0.77,0.76,0.75,0.74,0.73,0.71,,,,,,,,,,,,,,,,,,
1047,NTPC,India,IND,Electricity Utilities,Yes,large,INE733E01010,B037HF1,01/11/2021,05/08/2021,non-OECD,Not Aligned,,,Not Aligned,Not Aligned,non-OECD_Electricity Utilities_01/04/2022,2022;2032,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.861822591,0.883519302,0.957399311,0.88379,0.87279,0.87581,0.87102,0.859047367,0.847074733,0.8351021,0.822962987,0.810823874,0.798684761,0.786545648,0.774406535,0.762267422,0.750128309,0.737989196,0.725850083,0.71371097,,,,,,,,,,,,,,,,,,
1127,National Grid,United Kingdom,GBR,Electricity Utilities,Yes,large,GB00BDR05C01,BDR05C0,01/10/2025,23/06/2025,OECD,,,1.5 Degrees,Below 2 Degrees,Below 2 Degrees,OECD_Electricity Utilities_01/05/2024,2030;2033;2040,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.581765117,0.596447523,0.595818696,0.59203965,0.58098843,0.585823849,0.581150623,0.435596062,0.485498914,0.447926988,0.379213876,0.333409377,0.287604879,0.24180038,0.195995881,0.150191382,0.104386884,0.058582385,0.054676893,0.0507714,0.046865908,0.040170778,0.033475649,0.026780519,0.020085389,0.013390259,0.00669513,0.0,,,,,,,,,,
1127,National Grid,United Kingdom,GBR,Electricity Utilities,Yes,large,GB00BDR05C01,BDR05C0,01/10/2024,09/06/2024,OECD,,Not Aligned,,Below 2 Degrees,Below 2 Degrees,OECD_Electricity Utilities_01/05/2024,2030;2033;2040,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.581765117,0.596447523,0.595818696,0.59203965,0.58098843,0.585823849,0.581150623,0.435596062,0.485498914,0.447926988,0.399258913,0.350590837,0.301922762,0.253254687,0.204586611,0.155918536,0.10725046,0.058582385,0.054676893,0.0507714,0.046865908,0.040170778,0.033475649,0.026780519,0.020085389,0.013390259,0.00669513,0.0,,,,,,,,,,
1127,National Grid,United Kingdom,GBR,Electricity Utilities,Yes,large,GB00BDR05C01,BDR05C0,01/11/2023,04/07/2023,OECD,Not Aligned,,,National Pledges,National Pledges,OECD_Electricity Utilities_01/04/2022,2030;2050,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and/or emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.581765117,0.596447523,0.595818696,0.59203965,0.58098843,0.585823849,0.581150623,0.435596062,0.485498914,0.442332368,0.399165822,0.355999276,0.31283273,0.269666184,0.226499638,0.183333092,0.140166546,0.097,0.09215,0.0873,0.08245,0.0776,0.07275,0.0679,0.06305,0.0582,0.05335,0.0485,0.04365,0.0388,0.03395,0.0291,0.02425,0.0194,0.01455,0.0097,0.00485,0.0
1127,National Grid,United Kingdom,GBR,Electricity Utilities,Yes,large,GB00BDR05C01,BDR05C0,01/09/2022,22/07/2022,OECD,Not Aligned,,,Not Aligned,National Pledges,OECD_Electricity Utilities_01/04/2022,2050,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and/or emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.6,0.6,0.59,0.58,0.59,0.58,0.44,0.42,0.41,0.39,0.38,0.36,0.35,0.33,0.32,0.3,0.29,0.28,0.26,0.25,0.23,0.22,0.2,0.19,0.17,0.16,0.15,0.13,0.12,0.1,0.09,0.07,0.06,0.04,0.03,0.01,0.0
1127,National Grid,United Kingdom,GBR,Electricity Utilities,Yes,large,GB00BDR05C01,BDR05C0,01/11/2021,05/08/2021,OECD,Not Aligned,,,Not Aligned,National Pledges,OECD_Electricity Utilities_01/04/2022,2050,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),The company discloses an emissions intensity using an activity measure and/or emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology.,0.581765117,0.596447523,0.595818696,0.59203965,0.58098843,0.585823849,0.581150623,0.562403829,0.543657035,0.52491024,0.506163446,0.487416652,0.468669857,0.449923063,0.431176269,0.412429475,0.39368268,0.374935886,0.356189092,0.337442297,0.318695503,0.299948709,0.281201914,0.26245512,0.243708326,0.224961532,0.206214737,0.187467943,0.168721149,0.149974354,0.13122756,0.112480766,0.093733971,0.074987177,0.056240383,0.037493589,0.018746794,0.0
1129,NextEra Energy,United States of America,USA,Electricity Utilities,Yes,large,US65339F1012,2328915,01/10/2025,23/06/2025,North-America,,,1.5 Degrees,Below 2 Degrees,Below 2 Degrees,North-America_Electricity Utilities_01/05/2024,2025;2030;2035;2040;2045,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,0.254558912,0.241765021,0.248568914,0.216363818,0.206384774,0.197766509,0.218631782,0.198673694,0.191416208,0.176901235,0.172818898,0.155109449,0.1374,0.126408,0.115416,0.104424,0.093432,0.08244,0.07786,0.07328,0.0687,0.06412,0.05954,0.053128,0.046716,0.040304,0.033892,0.02748,0.021984,0.016488,0.010992,0.005496,0.0,,,,,
1129,NextEra Energy,United States of America,USA,Electricity Utilities,Yes,large,US65339F1012,2328915,01/10/2024,09/06/2024,North-America,,1.5 Degrees,,Below 2 Degrees,Below 2 Degrees,North-America_Electricity Utilities_01/05/2024,2025;2030;2035;2040;2045,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.254558912,0.241765021,0.248568914,0.216363818,0.206384774,0.197766509,0.218631782,0.198673694,0.191416208,0.176901235,0.163734156,0.150567078,0.1374,0.126408,0.115416,0.104424,0.093432,0.08244,0.07786,0.07328,0.0687,0.06412,0.05954,0.053128,0.046716,0.040304,0.033892,0.02748,0.021984,0.016488,0.010992,0.005496,0.0,,,,,
1129,NextEra Energy,United States of America,USA,Electricity Utilities,Yes,large,US65339F1012,2328915,01/11/2023,04/07/2023,North-America,1.5 Degrees,,,National Pledges,Below 2 Degrees,North-America_Electricity Utilities_01/04/2022,2025;2030;2035;2040;2045,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",0.254558912,0.241765021,0.248568914,0.216363818,0.206384774,0.197766509,0.218631782,0.198673694,0.191416208,0.177912156,0.164408104,0.150904052,0.1374,0.126408,0.115416,0.104424,0.093432,0.08244,0.07786,0.07328,0.0687,0.06412,0.05954,0.053128,0.046716,0.040304,0.033892,0.02748,0.021984,0.016488,0.010992,0.005496,0.0,,,,,
1129,NextEra Energy,United States of America,USA,Electricity Utilities,Yes,large,US65339F1012,2328915,01/09/2022,22/07/2022,North-America,1.5 Degrees,,,National Pledges,Not Aligned,North-America_Electricity Utilities_01/04/2022,2025,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company's Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.24,0.25,0.22,0.21,0.2,0.22,0.2,0.19,0.18,0.17,0.16,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
